cif_filename,formula,space_group,n_atoms,n_Co,n_Bi
Co6_Bi8_m3_n4_z2_sg097_trial000_1975a8977c.cif,Co6Bi8,97,14,6,8
Co6_Bi8_m3_n4_z2_sg103_trial000_47710d269d.cif,Co6Bi8,103,14,6,8
Co6_Bi8_m3_n4_z2_sg093_trial000_329e5282d2.cif,Co6Bi8,93,14,6,8
Co6_Bi8_m3_n4_z2_sg100_trial000_0cb55c1199.cif,Co6Bi8,100,14,6,8
Co6_Bi8_m3_n4_z2_sg104_trial000_a1d462de1e.cif,Co6Bi8,104,14,6,8
Co6_Bi8_m3_n4_z2_sg105_trial000_eed4551fa5.cif,Co6Bi8,105,14,6,8
Co6_Bi8_m3_n4_z2_sg118_trial000_6dfc4af55c.cif,Co6Bi8,118,14,6,8
Co6_Bi8_m3_n4_z2_sg117_trial000_8422e8e102.cif,Co6Bi8,117,14,6,8
Co6_Bi8_m3_n4_z2_sg112_trial000_eff249a0d4.cif,Co6Bi8,112,14,6,8
Co6_Bi8_m3_n4_z2_sg111_trial000_746dd7cd8c.cif,Co6Bi8,111,14,6,8
Co6_Bi8_m3_n4_z2_sg127_trial000_e45c819f17.cif,Co6Bi8,127,14,6,8
Co6_Bi8_m3_n4_z2_sg047_trial000_f3d6afd3cf.cif,Co6Bi8,47,14,6,8
Co6_Bi8_m3_n4_z2_sg126_trial000_85d99c97af.cif,Co6Bi8,126,14,6,8
Co6_Bi8_m3_n4_z2_sg124_trial000_e689b31db2.cif,Co6Bi8,124,14,6,8
Co6_Bi8_m3_n4_z2_sg136_trial000_394af1cfbd.cif,Co6Bi8,136,14,6,8
Co6_Bi8_m3_n4_z2_sg129_trial000_849aad698f.cif,Co6Bi8,129,14,6,8
Co6_Bi8_m3_n4_z2_sg139_trial000_dfec230d60.cif,Co6Bi8,139,14,6,8
Co6_Bi8_m3_n4_z2_sg143_trial000_45ca77702a.cif,Co6Bi8,143,14,6,8
Co6_Bi8_m3_n4_z2_sg158_trial000_97742d4deb.cif,Co6Bi8,158,14,6,8
Co6_Bi8_m3_n4_z2_sg150_trial000_b8e48cd6be.cif,Co6Bi8,150,14,6,8
Co6_Bi8_m3_n4_z2_sg162_trial000_bde5b87ebd.cif,Co6Bi8,162,14,6,8
Co6_Bi8_m3_n4_z2_sg137_trial000_4ff56bb6f2.cif,Co6Bi8,137,14,6,8
Co6_Bi8_m3_n4_z2_sg165_trial000_b8f2398dfa.cif,Co6Bi8,165,14,6,8
Co6_Bi8_m3_n4_z2_sg164_trial000_bf83a55970.cif,Co6Bi8,164,14,6,8
Co6_Bi8_m3_n4_z2_sg163_trial000_30ac14c91a.cif,Co6Bi8,163,14,6,8
Co6_Bi8_m3_n4_z2_sg147_trial000_1928949f94.cif,Co6Bi8,147,14,6,8
Co6_Bi8_m3_n4_z2_sg182_trial000_dd253e50ec.cif,Co6Bi8,182,14,6,8
Co6_Bi8_m3_n4_z2_sg185_trial000_8f3ee8857b.cif,Co6Bi8,185,14,6,8
Co6_Bi8_m3_n4_z2_sg183_trial000_caa22061b0.cif,Co6Bi8,183,14,6,8
Co6_Bi8_m3_n4_z2_sg188_trial000_2659bfcccc.cif,Co6Bi8,188,14,6,8
Co6_Bi8_m3_n4_z2_sg177_trial000_e64c38fa32.cif,Co6Bi8,177,14,6,8
Co6_Bi8_m3_n4_z2_sg193_trial000_c378f6c1b9.cif,Co6Bi8,193,14,6,8
Co6_Bi8_m3_n4_z2_sg194_trial000_cf790e3ecf.cif,Co6Bi8,194,14,6,8
Co6_Bi8_m3_n4_z2_sg200_trial000_0b21a34605.cif,Co6Bi8,200,14,6,8
Co6_Bi8_m3_n4_z2_sg204_trial000_cd8024b91d.cif,Co6Bi8,204,14,6,8
Co6_Bi8_m3_n4_z2_sg197_trial000_e9d12eebe4.cif,Co6Bi8,197,14,6,8
Co6_Bi8_m3_n4_z2_sg187_trial000_bef2dea74b.cif,Co6Bi8,187,14,6,8
Co6_Bi8_m3_n4_z2_sg208_trial000_7f18ff6646.cif,Co6Bi8,208,14,6,8
Co6_Bi8_m3_n4_z2_sg211_trial000_881f93f462.cif,Co6Bi8,211,14,6,8
Co6_Bi8_m3_n4_z2_sg218_trial000_bb3dae89d4.cif,Co6Bi8,218,14,6,8
Co6_Bi8_m3_n4_z2_sg217_trial000_4af47e6187.cif,Co6Bi8,217,14,6,8
Co6_Bi8_m3_n4_z2_sg222_trial000_f173a8cd7d.cif,Co6Bi8,222,14,6,8
Co6_Bi8_m3_n4_z2_sg223_trial000_d22f631257.cif,Co6Bi8,223,14,6,8
Co6_Bi8_m3_n4_z2_sg224_trial000_9cfe01af54.cif,Co6Bi8,224,14,6,8
Co6_Bi8_m3_n4_z2_sg229_trial000_1b07dbcf43.cif,Co6Bi8,229,14,6,8
Co6_Bi8_m3_n4_z2_sg207_trial000_ae80e40c5e.cif,Co6Bi8,207,14,6,8
Co9_Bi12_m3_n4_z3_sg003_trial000_349a9d0179.cif,Co9Bi12,3,21,9,12
Co9_Bi12_m3_n4_z3_sg010_trial000_f7db4fa17f.cif,Co9Bi12,10,21,9,12
Co9_Bi12_m3_n4_z3_sg016_trial000_3f8a0b93fc.cif,Co9Bi12,16,21,9,12
Co9_Bi12_m3_n4_z3_sg047_trial000_c61d209c7c.cif,Co9Bi12,47,21,9,12
Co9_Bi12_m3_n4_z3_sg075_trial000_2c420fbb05.cif,Co9Bi12,75,21,9,12
Co9_Bi12_m3_n4_z3_sg083_trial000_5db7ddf7b3.cif,Co9Bi12,83,21,9,12
Co9_Bi12_m3_n4_z3_sg089_trial000_37f261cfea.cif,Co9Bi12,89,21,9,12
Co9_Bi12_m3_n4_z3_sg145_trial000_54116564e3.cif,Co9Bi12,145,21,9,12
Co9_Bi12_m3_n4_z3_sg123_trial000_e3dff827cc.cif,Co9Bi12,123,21,9,12
Co9_Bi12_m3_n4_z3_sg115_trial000_d976d91032.cif,Co9Bi12,115,21,9,12
Co9_Bi12_m3_n4_z3_sg148_trial000_e89402daac.cif,Co9Bi12,148,21,9,12
Co9_Bi12_m3_n4_z3_sg147_trial000_aa8371c757.cif,Co9Bi12,147,21,9,12
Co9_Bi12_m3_n4_z3_sg151_trial000_ba989dfe82.cif,Co9Bi12,151,21,9,12
Co9_Bi12_m3_n4_z3_sg152_trial000_e3beadb008.cif,Co9Bi12,152,21,9,12
Co9_Bi12_m3_n4_z3_sg154_trial000_6bdf6f3ed5.cif,Co9Bi12,154,21,9,12
Co9_Bi12_m3_n4_z3_sg157_trial000_30cca12de3.cif,Co9Bi12,157,21,9,12
Co9_Bi12_m3_n4_z3_sg160_trial000_af3df66415.cif,Co9Bi12,160,21,9,12
Co9_Bi12_m3_n4_z3_sg146_trial000_24f54b45f8.cif,Co9Bi12,146,21,9,12
Co9_Bi12_m3_n4_z3_sg162_trial000_ab2e5435a4.cif,Co9Bi12,162,21,9,12
Co9_Bi12_m3_n4_z3_sg172_trial000_bb7e1a54bd.cif,Co9Bi12,172,21,9,12
Co9_Bi12_m3_n4_z3_sg171_trial000_e2a4fa314f.cif,Co9Bi12,171,21,9,12
Co9_Bi12_m3_n4_z3_sg166_trial000_48e2122bc0.cif,Co9Bi12,166,21,9,12
Co9_Bi12_m3_n4_z3_sg164_trial000_22aac0dfaa.cif,Co9Bi12,164,21,9,12
Co9_Bi12_m3_n4_z3_sg181_trial000_9e26746958.cif,Co9Bi12,181,21,9,12
Co9_Bi12_m3_n4_z3_sg177_trial000_062a6de1d9.cif,Co9Bi12,177,21,9,12
Co9_Bi12_m3_n4_z3_sg180_trial000_049bef1774.cif,Co9Bi12,180,21,9,12
Co9_Bi12_m3_n4_z3_sg149_trial000_a85c3b5bf6.cif,Co9Bi12,149,21,9,12
Co6_Bi8_m3_n4_z2_sg192_trial000_2bbf26ad4c.cif,Co6Bi8,192,14,6,8
Co9_Bi12_m3_n4_z3_sg200_trial000_41d29da6b4.cif,Co9Bi12,200,21,9,12
Co9_Bi12_m3_n4_z3_sg189_trial000_a36856e649.cif,Co9Bi12,189,21,9,12
Co9_Bi12_m3_n4_z3_sg215_trial000_111ac61d18.cif,Co9Bi12,215,21,9,12
Co12_Bi16_m3_n4_z4_sg015_trial000_e08069db2c.cif,Co12Bi16,15,28,12,16
Co12_Bi16_m3_n4_z4_sg019_trial000_37f862fe31.cif,Co12Bi16,19,28,12,16
Co12_Bi16_m3_n4_z4_sg022_trial000_efb2a882e8.cif,Co12Bi16,22,28,12,16
Co12_Bi16_m3_n4_z4_sg023_trial000_1129c4f0ff.cif,Co12Bi16,23,28,12,16
Co12_Bi16_m3_n4_z4_sg029_trial000_0d7ed792be.cif,Co12Bi16,29,28,12,16
Co12_Bi16_m3_n4_z4_sg033_trial000_7f9226ba67.cif,Co12Bi16,33,28,12,16
Co12_Bi16_m3_n4_z4_sg031_trial000_6da99d7acf.cif,Co12Bi16,31,28,12,16
Co12_Bi16_m3_n4_z4_sg036_trial000_b2b596ef3e.cif,Co12Bi16,36,28,12,16
Co12_Bi16_m3_n4_z4_sg035_trial000_278cf0a79d.cif,Co12Bi16,35,28,12,16
Co12_Bi16_m3_n4_z4_sg037_trial000_c08ab4160d.cif,Co12Bi16,37,28,12,16
Co12_Bi16_m3_n4_z4_sg038_trial000_c188634008.cif,Co12Bi16,38,28,12,16
Co12_Bi16_m3_n4_z4_sg040_trial000_a0c8ea9922.cif,Co12Bi16,40,28,12,16
Co12_Bi16_m3_n4_z4_sg030_trial000_e8ee4348e9.cif,Co12Bi16,30,28,12,16
Co12_Bi16_m3_n4_z4_sg041_trial000_4dcb420227.cif,Co12Bi16,41,28,12,16
Co12_Bi16_m3_n4_z4_sg044_trial000_3832a93f33.cif,Co12Bi16,44,28,12,16
Co12_Bi16_m3_n4_z4_sg051_trial000_002feea0d9.cif,Co12Bi16,51,28,12,16
Co12_Bi16_m3_n4_z4_sg053_trial000_14f5c0af9a.cif,Co12Bi16,53,28,12,16
Co12_Bi16_m3_n4_z4_sg062_trial000_ebe4c4ade9.cif,Co12Bi16,62,28,12,16
Co12_Bi16_m3_n4_z4_sg063_trial000_80ed3b683f.cif,Co12Bi16,63,28,12,16
Co12_Bi16_m3_n4_z4_sg061_trial000_158813c4ae.cif,Co12Bi16,61,28,12,16
Co12_Bi16_m3_n4_z4_sg074_trial000_eb016290d9.cif,Co12Bi16,74,28,12,16
Co12_Bi16_m3_n4_z4_sg065_trial000_28e6f1768d.cif,Co12Bi16,65,28,12,16
Co12_Bi16_m3_n4_z4_sg076_trial000_4bd5f4d0de.cif,Co12Bi16,76,28,12,16
Co12_Bi16_m3_n4_z4_sg079_trial000_3bc8fbbd0e.cif,Co12Bi16,79,28,12,16
Co12_Bi16_m3_n4_z4_sg078_trial000_22d01b9a8e.cif,Co12Bi16,78,28,12,16
Co12_Bi16_m3_n4_z4_sg080_trial000_ceb68cf3cb.cif,Co12Bi16,80,28,12,16
Co12_Bi16_m3_n4_z4_sg086_trial000_ac00ca0d41.cif,Co12Bi16,86,28,12,16
Co12_Bi16_m3_n4_z4_sg088_trial000_02a7bcf586.cif,Co12Bi16,88,28,12,16
Co12_Bi16_m3_n4_z4_sg087_trial000_13831d7f8a.cif,Co12Bi16,87,28,12,16
Co12_Bi16_m3_n4_z4_sg092_trial000_efc07a3d95.cif,Co12Bi16,92,28,12,16
Co12_Bi16_m3_n4_z4_sg089_trial000_a839b18aa1.cif,Co12Bi16,89,28,12,16
Co12_Bi16_m3_n4_z4_sg082_trial000_9b843af911.cif,Co12Bi16,82,28,12,16
Co12_Bi16_m3_n4_z4_sg084_trial000_ae066a5c03.cif,Co12Bi16,84,28,12,16
Co12_Bi16_m3_n4_z4_sg083_trial000_25923b864f.cif,Co12Bi16,83,28,12,16
Co12_Bi16_m3_n4_z4_sg097_trial000_4c10dd2cff.cif,Co12Bi16,97,28,12,16
Co12_Bi16_m3_n4_z4_sg098_trial000_f385e98298.cif,Co12Bi16,98,28,12,16
Co12_Bi16_m3_n4_z4_sg101_trial000_28b3b5e7c1.cif,Co12Bi16,101,28,12,16
Co12_Bi16_m3_n4_z4_sg103_trial000_e0729fb730.cif,Co12Bi16,103,28,12,16
Co12_Bi16_m3_n4_z4_sg106_trial000_57af53fcea.cif,Co12Bi16,106,28,12,16
Co12_Bi16_m3_n4_z4_sg109_trial000_241f428de5.cif,Co12Bi16,109,28,12,16
Co12_Bi16_m3_n4_z4_sg114_trial000_ee64e07f3e.cif,Co12Bi16,114,28,12,16
Co12_Bi16_m3_n4_z4_sg116_trial000_b49951586f.cif,Co12Bi16,116,28,12,16
Co12_Bi16_m3_n4_z4_sg119_trial000_1dcba83199.cif,Co12Bi16,119,28,12,16
Co12_Bi16_m3_n4_z4_sg120_trial000_f8a991ea58.cif,Co12Bi16,120,28,12,16
Co12_Bi16_m3_n4_z4_sg113_trial000_b00f4fa432.cif,Co12Bi16,113,28,12,16
Co12_Bi16_m3_n4_z4_sg118_trial000_6aa9552b2b.cif,Co12Bi16,118,28,12,16
Co12_Bi16_m3_n4_z4_sg126_trial000_fb50e0d18d.cif,Co12Bi16,126,28,12,16
Co12_Bi16_m3_n4_z4_sg125_trial000_329a44f364.cif,Co12Bi16,125,28,12,16
Co12_Bi16_m3_n4_z4_sg121_trial000_fda0f24d4e.cif,Co12Bi16,121,28,12,16
Co12_Bi16_m3_n4_z4_sg104_trial000_6ee0603579.cif,Co12Bi16,104,28,12,16
Co12_Bi16_m3_n4_z4_sg133_trial000_56cc851246.cif,Co12Bi16,133,28,12,16
Co12_Bi16_m3_n4_z4_sg136_trial000_1cdc9487b2.cif,Co12Bi16,136,28,12,16
Co12_Bi16_m3_n4_z4_sg134_trial000_1309066af3.cif,Co12Bi16,134,28,12,16
Co12_Bi16_m3_n4_z4_sg141_trial000_496c8b9ab7.cif,Co12Bi16,141,28,12,16
Co12_Bi16_m3_n4_z4_sg137_trial000_9ad2fd397d.cif,Co12Bi16,137,28,12,16
Co12_Bi16_m3_n4_z4_sg140_trial000_1b88ebdcc4.cif,Co12Bi16,140,28,12,16
Co12_Bi16_m3_n4_z4_sg157_trial000_713e505441.cif,Co12Bi16,157,28,12,16
Co12_Bi16_m3_n4_z4_sg149_trial000_65b6725742.cif,Co12Bi16,149,28,12,16
Co12_Bi16_m3_n4_z4_sg159_trial000_e090c6e9e8.cif,Co12Bi16,159,28,12,16
Co12_Bi16_m3_n4_z4_sg158_trial000_e25173db00.cif,Co12Bi16,158,28,12,16
Co12_Bi16_m3_n4_z4_sg163_trial000_25c5dd50c6.cif,Co12Bi16,163,28,12,16
Co12_Bi16_m3_n4_z4_sg174_trial000_01300cd7fe.cif,Co12Bi16,174,28,12,16
Co12_Bi16_m3_n4_z4_sg147_trial000_0436a49285.cif,Co12Bi16,147,28,12,16
Co12_Bi16_m3_n4_z4_sg185_trial000_90107fbcfc.cif,Co12Bi16,185,28,12,16
Co12_Bi16_m3_n4_z4_sg177_trial000_dcb721403b.cif,Co12Bi16,177,28,12,16
Co12_Bi16_m3_n4_z4_sg184_trial000_4e8c638b34.cif,Co12Bi16,184,28,12,16
Co12_Bi16_m3_n4_z4_sg192_trial000_239a1c4ab6.cif,Co12Bi16,192,28,12,16
Co12_Bi16_m3_n4_z4_sg190_trial000_c6660238d1.cif,Co12Bi16,190,28,12,16
Co12_Bi16_m3_n4_z4_sg186_trial000_e948643adc.cif,Co12Bi16,186,28,12,16
Co12_Bi16_m3_n4_z4_sg198_trial000_197944cd9a.cif,Co12Bi16,198,28,12,16
Co12_Bi16_m3_n4_z4_sg199_trial000_3714c4a23e.cif,Co12Bi16,199,28,12,16
Co12_Bi16_m3_n4_z4_sg194_trial000_7de15f8eb2.cif,Co12Bi16,194,28,12,16
Co12_Bi16_m3_n4_z4_sg201_trial000_4e7a85da38.cif,Co12Bi16,201,28,12,16
Co12_Bi16_m3_n4_z4_sg207_trial000_05fd4c9765.cif,Co12Bi16,207,28,12,16
Co12_Bi16_m3_n4_z4_sg212_trial000_9069ab50b3.cif,Co12Bi16,212,28,12,16
Co12_Bi16_m3_n4_z4_sg187_trial000_f92c3b3733.cif,Co12Bi16,187,28,12,16
Co12_Bi16_m3_n4_z4_sg213_trial000_5c0cfb9b27.cif,Co12Bi16,213,28,12,16
Co12_Bi16_m3_n4_z4_sg216_trial000_31c55ccd0c.cif,Co12Bi16,216,28,12,16
Co12_Bi16_m3_n4_z4_sg220_trial000_40ce8477ba.cif,Co12Bi16,220,28,12,16
Co12_Bi16_m3_n4_z4_sg217_trial000_49d879459e.cif,Co12Bi16,217,28,12,16
Co12_Bi16_m3_n4_z4_sg222_trial000_029fb280c0.cif,Co12Bi16,222,28,12,16
Co3_Bi5_m3_n5_z1_sg002_trial000_c00eac84d0.cif,Co3Bi5,2,8,3,5
Co3_Bi5_m3_n5_z1_sg003_trial000_d4c3edcdb1.cif,Co3Bi5,3,8,3,5
Co3_Bi5_m3_n5_z1_sg010_trial000_52c1ea1b32.cif,Co3Bi5,10,8,3,5
Co12_Bi16_m3_n4_z4_sg205_trial000_1484ee7178.cif,Co12Bi16,205,28,12,16
Co3_Bi5_m3_n5_z1_sg025_trial000_a8f5d69940.cif,Co3Bi5,25,8,3,5
Co3_Bi5_m3_n5_z1_sg016_trial000_19b803fd62.cif,Co3Bi5,16,8,3,5
Co12_Bi16_m3_n4_z4_sg229_trial000_2f99f5001b.cif,Co12Bi16,229,28,12,16
Co3_Bi5_m3_n5_z1_sg089_trial000_a7816ce0ae.cif,Co3Bi5,89,8,3,5
Co3_Bi5_m3_n5_z1_sg111_trial000_9802f202f9.cif,Co3Bi5,111,8,3,5
Co3_Bi5_m3_n5_z1_sg157_trial000_b2b1f5f72f.cif,Co3Bi5,157,8,3,5
Co3_Bi5_m3_n5_z1_sg164_trial000_dfd8d35a84.cif,Co3Bi5,164,8,3,5
Co3_Bi5_m3_n5_z1_sg147_trial000_12cdf7eda7.cif,Co3Bi5,147,8,3,5
Co3_Bi5_m3_n5_z1_sg156_trial000_27e8cfd6b3.cif,Co3Bi5,156,8,3,5
Co3_Bi5_m3_n5_z1_sg183_trial000_ac45c7533b.cif,Co3Bi5,183,8,3,5
Co3_Bi5_m3_n5_z1_sg187_trial000_58d920ee18.cif,Co3Bi5,187,8,3,5
Co3_Bi5_m3_n5_z1_sg175_trial000_dd47f106de.cif,Co3Bi5,175,8,3,5
Co3_Bi5_m3_n5_z1_sg123_trial000_2fab4161f9.cif,Co3Bi5,123,8,3,5
Co3_Bi5_m3_n5_z1_sg195_trial000_b8521d1d6d.cif,Co3Bi5,195,8,3,5
Co3_Bi5_m3_n5_z1_sg200_trial000_824e6f2eb2.cif,Co3Bi5,200,8,3,5
Co3_Bi5_m3_n5_z1_sg191_trial000_489fe4a09c.cif,Co3Bi5,191,8,3,5
Co3_Bi5_m3_n5_z1_sg207_trial000_320034c38b.cif,Co3Bi5,207,8,3,5
Co3_Bi5_m3_n5_z1_sg215_trial000_8868e1c8b0.cif,Co3Bi5,215,8,3,5
Co3_Bi5_m3_n5_z1_sg221_trial000_cf9a6b1434.cif,Co3Bi5,221,8,3,5
Co3_Bi5_m3_n5_z1_sg189_trial000_5be90a453c.cif,Co3Bi5,189,8,3,5
Co6_Bi10_m3_n5_z2_sg005_trial000_361046ca36.cif,Co6Bi10,5,16,6,10
Co6_Bi10_m3_n5_z2_sg003_trial000_e7a0e4e5b1.cif,Co6Bi10,3,16,6,10
Co6_Bi10_m3_n5_z2_sg008_trial000_785cdc54d7.cif,Co6Bi10,8,16,6,10
Co6_Bi10_m3_n5_z2_sg014_trial000_d14e009062.cif,Co6Bi10,14,16,6,10
Co6_Bi10_m3_n5_z2_sg013_trial000_f6d7674949.cif,Co6Bi10,13,16,6,10
Co6_Bi10_m3_n5_z2_sg018_trial000_e30c583234.cif,Co6Bi10,18,16,6,10
Co6_Bi10_m3_n5_z2_sg021_trial000_86beb83167.cif,Co6Bi10,21,16,6,10
Co6_Bi10_m3_n5_z2_sg026_trial000_72f5ad829f.cif,Co6Bi10,26,16,6,10
Co6_Bi10_m3_n5_z2_sg032_trial000_44c9bf7ed1.cif,Co6Bi10,32,16,6,10
Co6_Bi10_m3_n5_z2_sg031_trial000_4a87f4dde3.cif,Co6Bi10,31,16,6,10
Co6_Bi10_m3_n5_z2_sg006_trial000_8365d5df74.cif,Co6Bi10,6,16,6,10
Co6_Bi10_m3_n5_z2_sg044_trial000_467cd8bfef.cif,Co6Bi10,44,16,6,10
Co6_Bi10_m3_n5_z2_sg049_trial000_7dd1ccfe21.cif,Co6Bi10,49,16,6,10
Co6_Bi10_m3_n5_z2_sg048_trial000_09d4073c63.cif,Co6Bi10,48,16,6,10
Co6_Bi10_m3_n5_z2_sg050_trial000_84f462862c.cif,Co6Bi10,50,16,6,10
Co6_Bi10_m3_n5_z2_sg047_trial000_a60dcf6cef.cif,Co6Bi10,47,16,6,10
Co6_Bi10_m3_n5_z2_sg065_trial000_b1a629c77b.cif,Co6Bi10,65,16,6,10
Co6_Bi10_m3_n5_z2_sg051_trial000_1ae99d1931.cif,Co6Bi10,51,16,6,10
Co6_Bi10_m3_n5_z2_sg087_trial000_b5c324133d.cif,Co6Bi10,87,16,6,10
Co6_Bi10_m3_n5_z2_sg089_trial000_fdcff5d517.cif,Co6Bi10,89,16,6,10
Co6_Bi10_m3_n5_z2_sg100_trial000_3dc70b4944.cif,Co6Bi10,100,16,6,10
Co6_Bi10_m3_n5_z2_sg097_trial000_c9a992409e.cif,Co6Bi10,97,16,6,10
Co6_Bi10_m3_n5_z2_sg103_trial000_f355b544eb.cif,Co6Bi10,103,16,6,10
Co6_Bi10_m3_n5_z2_sg104_trial000_0cdbd3fe38.cif,Co6Bi10,104,16,6,10
Co6_Bi10_m3_n5_z2_sg101_trial000_8b64e6f92d.cif,Co6Bi10,101,16,6,10
Co6_Bi10_m3_n5_z2_sg107_trial000_9494a7af5a.cif,Co6Bi10,107,16,6,10
Co6_Bi10_m3_n5_z2_sg111_trial000_290019a0c0.cif,Co6Bi10,111,16,6,10
Co6_Bi10_m3_n5_z2_sg116_trial000_683eda6ff7.cif,Co6Bi10,116,16,6,10
Co6_Bi10_m3_n5_z2_sg117_trial000_ec2b6219ce.cif,Co6Bi10,117,16,6,10
Co6_Bi10_m3_n5_z2_sg118_trial000_7dacb3f351.cif,Co6Bi10,118,16,6,10
Co6_Bi10_m3_n5_z2_sg113_trial000_0902a2b544.cif,Co6Bi10,113,16,6,10
Co6_Bi10_m3_n5_z2_sg115_trial000_1f25f70dce.cif,Co6Bi10,115,16,6,10
Co6_Bi10_m3_n5_z2_sg124_trial000_77c4742a5b.cif,Co6Bi10,124,16,6,10
Co6_Bi10_m3_n5_z2_sg126_trial000_214671a7fa.cif,Co6Bi10,126,16,6,10
Co6_Bi10_m3_n5_z2_sg132_trial000_2baab43064.cif,Co6Bi10,132,16,6,10
Co6_Bi10_m3_n5_z2_sg134_trial000_eedbb46add.cif,Co6Bi10,134,16,6,10
Co6_Bi10_m3_n5_z2_sg137_trial000_a824203d18.cif,Co6Bi10,137,16,6,10
Co6_Bi10_m3_n5_z2_sg125_trial000_8897c64b69.cif,Co6Bi10,125,16,6,10
Co6_Bi10_m3_n5_z2_sg086_trial000_441be43324.cif,Co6Bi10,86,16,6,10
Co6_Bi10_m3_n5_z2_sg139_trial000_1702a73b50.cif,Co6Bi10,139,16,6,10
Co6_Bi10_m3_n5_z2_sg094_trial000_c30ccb699b.cif,Co6Bi10,94,16,6,10
Co6_Bi10_m3_n5_z2_sg165_trial000_91c1836051.cif,Co6Bi10,165,16,6,10
Co6_Bi10_m3_n5_z2_sg168_trial000_df6a6fba11.cif,Co6Bi10,168,16,6,10
Co6_Bi10_m3_n5_z2_sg173_trial000_1b0a85a1fc.cif,Co6Bi10,173,16,6,10
Co6_Bi10_m3_n5_z2_sg176_trial000_3574c6d350.cif,Co6Bi10,176,16,6,10
Co6_Bi10_m3_n5_z2_sg186_trial000_6b0b7a36f8.cif,Co6Bi10,186,16,6,10
Co6_Bi10_m3_n5_z2_sg187_trial000_0d8abe2644.cif,Co6Bi10,187,16,6,10
Co6_Bi10_m3_n5_z2_sg185_trial000_aa5d8c703c.cif,Co6Bi10,185,16,6,10
Co6_Bi10_m3_n5_z2_sg190_trial000_6cbd4ad4fc.cif,Co6Bi10,190,16,6,10
Co6_Bi10_m3_n5_z2_sg192_trial000_1f13c22abb.cif,Co6Bi10,192,16,6,10
Co6_Bi10_m3_n5_z2_sg193_trial000_af092a3292.cif,Co6Bi10,193,16,6,10
Co6_Bi10_m3_n5_z2_sg184_trial000_d027800be1.cif,Co6Bi10,184,16,6,10
Co6_Bi10_m3_n5_z2_sg195_trial000_63e8d18c26.cif,Co6Bi10,195,16,6,10
Co6_Bi10_m3_n5_z2_sg197_trial000_17e4002a3a.cif,Co6Bi10,197,16,6,10
Co6_Bi10_m3_n5_z2_sg194_trial000_00952f9331.cif,Co6Bi10,194,16,6,10
Co6_Bi10_m3_n5_z2_sg204_trial000_223c2629f3.cif,Co6Bi10,204,16,6,10
Co6_Bi10_m3_n5_z2_sg207_trial000_14f106518c.cif,Co6Bi10,207,16,6,10
Co6_Bi10_m3_n5_z2_sg208_trial000_fe95d62bc7.cif,Co6Bi10,208,16,6,10
Co6_Bi10_m3_n5_z2_sg211_trial000_d9a0d7aa1b.cif,Co6Bi10,211,16,6,10
Co6_Bi10_m3_n5_z2_sg163_trial000_58298e69c2.cif,Co6Bi10,163,16,6,10
Co6_Bi10_m3_n5_z2_sg222_trial000_33218d23eb.cif,Co6Bi10,222,16,6,10
Co6_Bi10_m3_n5_z2_sg223_trial000_f767805b26.cif,Co6Bi10,223,16,6,10
Co6_Bi10_m3_n5_z2_sg218_trial000_01eaeb92e7.cif,Co6Bi10,218,16,6,10
Co6_Bi10_m3_n5_z2_sg224_trial000_4b87f12089.cif,Co6Bi10,224,16,6,10
Co6_Bi10_m3_n5_z2_sg215_trial000_2ccd4ad340.cif,Co6Bi10,215,16,6,10
Co6_Bi10_m3_n5_z2_sg229_trial000_1ae798ca02.cif,Co6Bi10,229,16,6,10
Co9_Bi15_m3_n5_z3_sg003_trial000_5e3c6f2029.cif,Co9Bi15,3,24,9,15
Co9_Bi15_m3_n5_z3_sg002_trial000_60a0093280.cif,Co9Bi15,2,24,9,15
Co9_Bi15_m3_n5_z3_sg001_trial000_c521dbca07.cif,Co9Bi15,1,24,9,15
Co9_Bi15_m3_n5_z3_sg083_trial000_1e2fc11b99.cif,Co9Bi15,83,24,9,15
Co9_Bi15_m3_n5_z3_sg099_trial000_f934417c29.cif,Co9Bi15,99,24,9,15
Co9_Bi15_m3_n5_z3_sg081_trial000_65bee941d5.cif,Co9Bi15,81,24,9,15
Co9_Bi15_m3_n5_z3_sg123_trial000_c0a9cdd2d5.cif,Co9Bi15,123,24,9,15
Co9_Bi15_m3_n5_z3_sg089_trial000_268c7f0c06.cif,Co9Bi15,89,24,9,15
Co9_Bi15_m3_n5_z3_sg148_trial000_36814e4afd.cif,Co9Bi15,148,24,9,15
Co9_Bi15_m3_n5_z3_sg147_trial000_fb2cb9c075.cif,Co9Bi15,147,24,9,15
Co9_Bi15_m3_n5_z3_sg151_trial000_0e9334e76e.cif,Co9Bi15,151,24,9,15
Co9_Bi15_m3_n5_z3_sg152_trial000_f1eb393317.cif,Co9Bi15,152,24,9,15
Co9_Bi15_m3_n5_z3_sg149_trial000_40d663417e.cif,Co9Bi15,149,24,9,15
Co9_Bi15_m3_n5_z3_sg155_trial000_6aa6eb2195.cif,Co9Bi15,155,24,9,15
Co9_Bi15_m3_n5_z3_sg160_trial000_d289ad46c6.cif,Co9Bi15,160,24,9,15
Co9_Bi15_m3_n5_z3_sg166_trial000_b0883e9492.cif,Co9Bi15,166,24,9,15
