"candidate_id","target_system","formula","source_system","source_formula","source_material_id","prototype_label","n_atoms","initial_file_path"
"cobi_pyxtal_00126","Co-Bi","Co3Bi3","Co-Bi","Co1Bi1","","pyxtal_random_sg_183_z_3","6","data/candidates/Co-Bi/Co3_Bi3_m1_n1_z3_sg183_trial000_0fda345f8c.cif"
"cobi_pyxtal_00127","Co-Bi","Co3Bi3","Co-Bi","Co1Bi1","","pyxtal_random_sg_189_z_3","6","data/candidates/Co-Bi/Co3_Bi3_m1_n1_z3_sg189_trial000_eace77e800.cif"
"cobi_pyxtal_00128","Co-Bi","Co3Bi3","Co-Bi","Co1Bi1","","pyxtal_random_sg_187_z_3","6","data/candidates/Co-Bi/Co3_Bi3_m1_n1_z3_sg187_trial000_44fe815973.cif"
"cobi_pyxtal_00129","Co-Bi","Co3Bi3","Co-Bi","Co1Bi1","","pyxtal_random_sg_155_z_3","6","data/candidates/Co-Bi/Co3_Bi3_m1_n1_z3_sg155_trial000_7c40de007f.cif"
"cobi_pyxtal_00130","Co-Bi","Co2Bi2","Co-Bi","Co1Bi1","","pyxtal_random_sg_193_z_2","4","data/candidates/Co-Bi/Co2_Bi2_m1_n1_z2_sg193_trial000_d1d33f7f00.cif"
"cobi_pyxtal_00131","Co-Bi","Co3Bi3","Co-Bi","Co1Bi1","","pyxtal_random_sg_195_z_3","6","data/candidates/Co-Bi/Co3_Bi3_m1_n1_z3_sg195_trial000_f3a2e61ade.cif"
"cobi_pyxtal_00132","Co-Bi","Co3Bi3","Co-Bi","Co1Bi1","","pyxtal_random_sg_200_z_3","6","data/candidates/Co-Bi/Co3_Bi3_m1_n1_z3_sg200_trial000_9d3097c41d.cif"
"cobi_pyxtal_00133","Co-Bi","Co3Bi3","Co-Bi","Co1Bi1","","pyxtal_random_sg_207_z_3","6","data/candidates/Co-Bi/Co3_Bi3_m1_n1_z3_sg207_trial000_eb629c8f19.cif"
"cobi_pyxtal_00134","Co-Bi","Co3Bi3","Co-Bi","Co1Bi1","","pyxtal_random_sg_221_z_3","6","data/candidates/Co-Bi/Co3_Bi3_m1_n1_z3_sg221_trial000_4a5d1dd88c.cif"
"cobi_pyxtal_00135","Co-Bi","Co3Bi3","Co-Bi","Co1Bi1","","pyxtal_random_sg_215_z_3","6","data/candidates/Co-Bi/Co3_Bi3_m1_n1_z3_sg215_trial000_9b0d48df75.cif"
"cobi_pyxtal_00136","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_2_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg002_trial000_542244383e.cif"
"cobi_pyxtal_00137","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_1_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg001_trial000_15d1939bf2.cif"
"cobi_pyxtal_00138","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_6_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg006_trial000_afde0634fd.cif"
"cobi_pyxtal_00139","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_7_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg007_trial000_3c7ef14835.cif"
"cobi_pyxtal_00140","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_8_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg008_trial000_2c1c3d26ae.cif"
"cobi_pyxtal_00141","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_9_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg009_trial000_c2a4a19859.cif"
"cobi_pyxtal_00142","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_11_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg011_trial000_e69eb4194a.cif"
"cobi_pyxtal_00143","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_12_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg012_trial000_4e7afeebde.cif"
"cobi_pyxtal_00144","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_10_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg010_trial000_f83bfea41b.cif"
"cobi_pyxtal_00145","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_15_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg015_trial000_a940452fcf.cif"
"cobi_pyxtal_00146","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_13_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg013_trial000_1312a53409.cif"
"cobi_pyxtal_00147","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_14_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg014_trial000_a174df3753.cif"
"cobi_pyxtal_00148","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_20_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg020_trial000_65cfe0e8bc.cif"
"cobi_pyxtal_00149","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_17_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg017_trial000_ca76651d71.cif"
"cobi_pyxtal_00150","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_24_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg024_trial000_1abf265717.cif"
"cobi_pyxtal_00151","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_22_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg022_trial000_80b1c97cc4.cif"
"cobi_pyxtal_00152","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_29_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg029_trial000_ae7d736bcc.cif"
"cobi_pyxtal_00153","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_32_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg032_trial000_6f31a3cc49.cif"
"cobi_pyxtal_00154","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_28_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg028_trial000_102a1a9352.cif"
"cobi_pyxtal_00155","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_25_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg025_trial000_f370b67a7c.cif"
"cobi_pyxtal_00156","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_30_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg030_trial000_3c170d79cd.cif"
"cobi_pyxtal_00157","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_34_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg034_trial000_e4758e4a2d.cif"
"cobi_pyxtal_00158","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_33_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg033_trial000_b74f01c76c.cif"
"cobi_pyxtal_00159","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_36_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg036_trial000_09daf4a18a.cif"
"cobi_pyxtal_00160","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_39_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg039_trial000_9e64a8fb32.cif"
"cobi_pyxtal_00161","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_40_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg040_trial000_1f21834fe9.cif"
"cobi_pyxtal_00162","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_35_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg035_trial000_7fb3c1c8a4.cif"
"cobi_pyxtal_00163","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_41_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg041_trial000_74972254d8.cif"
"cobi_pyxtal_00164","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_42_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg042_trial000_1811d8e3c6.cif"
"cobi_pyxtal_00165","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_46_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg046_trial000_b8c6695614.cif"
"cobi_pyxtal_00166","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_45_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg045_trial000_5636d5cc46.cif"
"cobi_pyxtal_00167","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_52_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg052_trial000_71f23084b5.cif"
"cobi_pyxtal_00168","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_44_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg044_trial000_1fd5c04fa7.cif"
"cobi_pyxtal_00169","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_48_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg048_trial000_71077365c6.cif"
"cobi_pyxtal_00170","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_49_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg049_trial000_9dee2f837f.cif"
"cobi_pyxtal_00171","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_53_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg053_trial000_e303d8c72b.cif"
"cobi_pyxtal_00172","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_51_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg051_trial000_88f9165fd2.cif"
"cobi_pyxtal_00173","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_54_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg054_trial000_1168f15056.cif"
"cobi_pyxtal_00174","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_56_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg056_trial000_796790151d.cif"
"cobi_pyxtal_00175","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_50_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg050_trial000_afd5825cbe.cif"
"cobi_pyxtal_00176","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_57_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg057_trial000_64a793e63c.cif"
"cobi_pyxtal_00177","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_55_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg055_trial000_334ba71028.cif"
"cobi_pyxtal_00178","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_60_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg060_trial000_986f5c37ff.cif"
"cobi_pyxtal_00179","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_62_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg062_trial000_1283e12ad7.cif"
"cobi_pyxtal_00180","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_63_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg063_trial000_571658c264.cif"
"cobi_pyxtal_00181","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_61_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg061_trial000_cd7ac9f144.cif"
"cobi_pyxtal_00182","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_64_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg064_trial000_668dee6e2e.cif"
"cobi_pyxtal_00183","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_47_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg047_trial000_27243c03cf.cif"
"cobi_pyxtal_00184","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_66_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg066_trial000_b17d82a2a0.cif"
"cobi_pyxtal_00185","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_67_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg067_trial000_6e356a20e5.cif"
"cobi_pyxtal_00186","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_65_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg065_trial000_2bedb77566.cif"
"cobi_pyxtal_00187","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_68_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg068_trial000_58aeba5d59.cif"
"cobi_pyxtal_00188","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_74_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg074_trial000_b9451c84af.cif"
"cobi_pyxtal_00189","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_69_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg069_trial000_cf4dcd3477.cif"
"cobi_pyxtal_00190","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_72_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg072_trial000_3e2f40bad8.cif"
"cobi_pyxtal_00191","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_77_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg077_trial000_dd939371d4.cif"
"cobi_pyxtal_00192","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_78_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg078_trial000_def71ae24a.cif"
"cobi_pyxtal_00193","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_83_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg083_trial000_e990639157.cif"
"cobi_pyxtal_00194","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_86_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg086_trial000_f10d4e861f.cif"
"cobi_pyxtal_00195","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_84_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg084_trial000_b9486b55bb.cif"
"cobi_pyxtal_00196","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_94_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg094_trial000_b9ee8c18cd.cif"
"cobi_pyxtal_00197","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_95_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg095_trial000_90fc360640.cif"
"cobi_pyxtal_00198","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_93_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg093_trial000_6860a4a0a5.cif"
"cobi_pyxtal_00199","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_96_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg096_trial000_65d26a6994.cif"
"cobi_pyxtal_00200","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_98_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg098_trial000_b642cd7fee.cif"
"cobi_pyxtal_00201","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_97_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg097_trial000_4808cd0708.cif"
"cobi_pyxtal_00202","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_101_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg101_trial000_3611f31a98.cif"
"cobi_pyxtal_00203","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_102_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg102_trial000_748ae77e90.cif"
"cobi_pyxtal_00204","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_106_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg106_trial000_65459a508d.cif"
"cobi_pyxtal_00205","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_105_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg105_trial000_61c7380614.cif"
"cobi_pyxtal_00206","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_111_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg111_trial000_9e1fc8cfed.cif"
"cobi_pyxtal_00207","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_88_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg088_trial000_5105330eb4.cif"
"cobi_pyxtal_00208","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_114_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg114_trial000_de2f9ba1dc.cif"
"cobi_pyxtal_00209","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_115_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg115_trial000_245eff320c.cif"
"cobi_pyxtal_00210","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_118_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg118_trial000_2ee6a88ac1.cif"
"cobi_pyxtal_00211","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_120_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg120_trial000_a088a1bb22.cif"
"cobi_pyxtal_00212","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_117_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg117_trial000_3bd8f0e621.cif"
"cobi_pyxtal_00213","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_122_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg122_trial000_9ddc841278.cif"
"cobi_pyxtal_00214","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_124_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg124_trial000_b8f5e3f6f9.cif"
"cobi_pyxtal_00215","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_128_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg128_trial000_f100b992c2.cif"
"cobi_pyxtal_00216","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_130_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg130_trial000_d5c95bd14f.cif"
"cobi_pyxtal_00217","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_131_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg131_trial000_2f26b039cb.cif"
"cobi_pyxtal_00218","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_129_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg129_trial000_63d095eab4.cif"
"cobi_pyxtal_00219","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_132_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg132_trial000_e2295ceb40.cif"
"cobi_pyxtal_00220","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_133_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg133_trial000_6a596cff04.cif"
"cobi_pyxtal_00221","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_82_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg082_trial000_be8b2d1044.cif"
"cobi_pyxtal_00222","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_134_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg134_trial000_0b0e565e82.cif"
"cobi_pyxtal_00223","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_79_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg079_trial000_582488a49f.cif"
"cobi_pyxtal_00224","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_137_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg137_trial000_181ceeb635.cif"
"cobi_pyxtal_00225","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_138_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg138_trial000_7939d9dbf3.cif"
"cobi_pyxtal_00226","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_141_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg141_trial000_8318f04604.cif"
"cobi_pyxtal_00227","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_150_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg150_trial000_1efe004791.cif"
"cobi_pyxtal_00228","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_147_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg147_trial000_fa7c8f28db.cif"
"cobi_pyxtal_00229","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_143_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg143_trial000_fa0b07d189.cif"
"cobi_pyxtal_00230","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_156_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg156_trial000_c267c26a03.cif"
"cobi_pyxtal_00231","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_163_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg163_trial000_de614e4bbe.cif"
"cobi_pyxtal_00232","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_162_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg162_trial000_d8a42f136e.cif"
"cobi_pyxtal_00233","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_173_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg173_trial000_1a09c778f5.cif"
"cobi_pyxtal_00234","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_103_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg103_trial000_e5eb51182e.cif"
"cobi_pyxtal_00235","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_174_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg174_trial000_a8b278b610.cif"
"cobi_pyxtal_00236","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_177_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg177_trial000_a0443b3373.cif"
"cobi_pyxtal_00237","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_183_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg183_trial000_054a7033e9.cif"
"cobi_pyxtal_00238","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_159_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg159_trial000_8de08ce77f.cif"
"cobi_pyxtal_00239","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_192_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg192_trial000_88c23feaee.cif"
"cobi_pyxtal_00240","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_187_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg187_trial000_d3f3c9eda0.cif"
"cobi_pyxtal_00241","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_191_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg191_trial000_be250ada82.cif"
"cobi_pyxtal_00242","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_193_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg193_trial000_58029e8ec3.cif"
"cobi_pyxtal_00243","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_195_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg195_trial000_6d6a0c9a6c.cif"
"cobi_pyxtal_00244","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_196_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg196_trial000_2ea079d9c7.cif"
"cobi_pyxtal_00245","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_198_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg198_trial000_4fad2fbfc7.cif"
"cobi_pyxtal_00246","Co-Bi","Co4Bi4","Co-Bi","Co1Bi1","","pyxtal_random_sg_201_z_4","8","data/candidates/Co-Bi/Co4_Bi4_m1_n1_z4_sg201_trial000_ffa97699c3.cif"
