cif_filename,formula,m,n,z,space_group,trial,seed,n_Co,n_Bi,n_atoms,volume,density,packing_fraction,min_CoCo,min_BiBi,min_CoBi,fingerprint
Co16_Bi12_m4_n3_z4_sg224_trial000_638c685b23.cif,Co16Bi12,4,3,4,224,0,1679488265,16,12,28,1389.928896,4.122524,0.226258,3.945656,4.832422,2.790000,638c685b239510c25d88abac21f3ae8a4808370d
Co5_Bi1_m5_n1_z1_sg002_trial000_998b840768.cif,Co5Bi1,5,1,1,2,0,348282579,5,1,6,249.865015,3.347105,0.224940,2.070346,,2.790000,998b840768b33670e5a66656606dca189ba156ef
Co5_Bi1_m5_n1_z1_sg001_trial000_c41830cb7a.cif,Co5Bi1,5,1,1,1,0,2930839773,5,1,6,353.787682,2.363916,0.158866,2.067516,,2.790000,c41830cb7a966a33e35181e83c962a74f095d7ab
Co16_Bi12_m4_n3_z4_sg229_trial000_c919c1927e.cif,Co16Bi12,4,3,4,229,0,244778094,16,12,28,1389.928896,4.122524,0.226258,4.832422,3.945656,2.790000,c919c1927e8a9162343190e58210125f37bfa980
Co5_Bi1_m5_n1_z1_sg006_trial000_c72cac239d.cif,Co5Bi1,5,1,1,6,0,972592461,5,1,6,245.367773,3.408453,0.229063,2.176179,,2.790000,c72cac239d006682ca76b7aba5d09ac4dad5966a
Co5_Bi1_m5_n1_z1_sg047_trial000_b01cf82737.cif,Co5Bi1,5,1,1,47,0,4273545620,5,1,6,421.914085,1.982215,0.133214,3.880445,,2.790000,b01cf827372510c5ca1f1acb1e1f7471023f8c58
Co5_Bi1_m5_n1_z1_sg075_trial000_a4202f7d09.cif,Co5Bi1,5,1,1,75,0,1223624769,5,1,6,329.793877,2.535901,0.170424,2.711539,,2.790000,a4202f7d09bd15a9583db54618982bc988781cc0
Co5_Bi1_m5_n1_z1_sg081_trial000_1d078e995e.cif,Co5Bi1,5,1,1,81,0,2691589516,5,1,6,236.899444,3.530293,0.237251,3.540157,,2.790000,1d078e995e2049f3d1308e499bed27cacb92c978
Co5_Bi1_m5_n1_z1_sg099_trial000_1c9a0e8560.cif,Co5Bi1,5,1,1,99,0,3845479175,5,1,6,159.006618,5.259683,0.353474,2.431648,,2.790000,1c9a0e8560c3a7ef1d12015b0378e14f36ca059d
Co5_Bi1_m5_n1_z1_sg089_trial000_7c6543fa72.cif,Co5Bi1,5,1,1,89,0,2663181561,5,1,6,114.236301,7.321005,0.492004,1.972828,,2.790000,7c6543fa72c1e50e56477b25e8c17d8de4ec1a98
Co5_Bi1_m5_n1_z1_sg115_trial000_31c80e0a37.cif,Co5Bi1,5,1,1,115,0,3219576795,5,1,6,296.233965,2.823189,0.189731,2.790000,,2.790000,31c80e0a37a80f3997d302c81b59d2d125c5445a
Co5_Bi1_m5_n1_z1_sg123_trial000_8cbcce5611.cif,Co5Bi1,5,1,1,123,0,1855509578,5,1,6,233.990844,3.574176,0.240201,2.790000,,2.790000,8cbcce56118765dd627d7803c63efa3f52e00bdf
Co5_Bi1_m5_n1_z1_sg147_trial000_3cf2cd32d9.cif,Co5Bi1,5,1,1,147,0,920495717,5,1,6,113.252772,7.384583,0.496277,1.880771,,2.790000,3cf2cd32d99e1c5949ee0c4e0bcdf1d194153ee4
Co5_Bi1_m5_n1_z1_sg177_trial000_8319e58111.cif,Co5Bi1,5,1,1,177,0,1175227001,5,1,6,58.990334,14.177314,0.952779,2.018190,,2.790000,8319e5811139be1c2ff0e403172d1960513a3b3e
Co5_Bi1_m5_n1_z1_sg162_trial000_963bbd4c0e.cif,Co5Bi1,5,1,1,162,0,2908779862,5,1,6,412.674482,2.026596,0.136196,2.790000,,2.790000,963bbd4c0edd4f66dab412f5dd2a63396371237a
Co5_Bi1_m5_n1_z1_sg189_trial000_2bcc436f42.cif,Co5Bi1,5,1,1,189,0,577651626,5,1,6,176.420595,4.740515,0.318584,2.153398,,2.790000,2bcc436f42c628e2e84e771c96574396758bc19b
Co5_Bi1_m5_n1_z1_sg150_trial000_4259f1708e.cif,Co5Bi1,5,1,1,150,0,1541783281,5,1,6,58.689579,14.249966,0.957661,2.031433,,2.790000,4259f1708e125fabee127c617bf56f807d9e060a
Co5_Bi1_m5_n1_z1_sg187_trial000_a9daee85ba.cif,Co5Bi1,5,1,1,187,0,1416019815,5,1,6,376.652551,2.220414,0.149222,3.794180,,2.790000,a9daee85bad24ddc94954c840af0ed3d105ef49b
Co10_Bi2_m5_n1_z2_sg008_trial000_a04fb294e4.cif,Co10Bi2,5,1,2,8,0,3900525280,10,2,12,704.900125,2.372888,0.159469,2.690511,5.553880,2.790000,a04fb294e43a1b60cbe9e38ea2927c5e06b2ac6f
Co10_Bi2_m5_n1_z2_sg002_trial000_06896f7ae6.cif,Co10Bi2,5,1,2,2,0,1971094972,10,2,12,531.669681,3.146030,0.211427,2.180693,5.416208,2.790000,06896f7ae6f197923b24b31e8dc2c7144e7d3b67
Co10_Bi2_m5_n1_z2_sg012_trial000_3d031283c6.cif,Co10Bi2,5,1,2,12,0,1839914881,10,2,12,286.936824,5.829328,0.391757,2.518394,7.497869,2.790000,3d031283c68e966f12fcb96edbd0934e1712819c
Co10_Bi2_m5_n1_z2_sg001_trial000_efb267461c.cif,Co10Bi2,5,1,2,1,0,3530816829,10,2,12,752.739852,2.222081,0.149334,2.156358,3.334518,2.790000,efb267461c9aa815deebc33a6c5925d2e632b8c3
Co10_Bi2_m5_n1_z2_sg013_trial000_3780f9e14a.cif,Co10Bi2,5,1,2,13,0,3426734078,10,2,12,804.034594,2.080320,0.139807,2.563230,5.349959,2.790000,3780f9e14a9047dc5e4af55696a4ddab6b5b7b0e
Co10_Bi2_m5_n1_z2_sg014_trial000_a8a7bc1bbe.cif,Co10Bi2,5,1,2,14,0,727005140,10,2,12,365.399244,4.577593,0.307635,2.581513,5.041401,2.790000,a8a7bc1bbe5deba892ceff9c452630e1ba1583a4
Co10_Bi2_m5_n1_z2_sg018_trial000_33ce0dcf96.cif,Co10Bi2,5,1,2,18,0,3518521032,10,2,12,729.114387,2.294083,0.154173,2.508047,6.731087,2.790000,33ce0dcf9633c7acfe8768ff63601e8aebdca621
Co10_Bi2_m5_n1_z2_sg017_trial000_0d4a5e0563.cif,Co10Bi2,5,1,2,17,0,2827017390,10,2,12,326.446091,5.123814,0.344343,2.009285,4.091705,2.790000,0d4a5e0563e7706bbe120506fe4f8cb19e06e992
Co10_Bi2_m5_n1_z2_sg010_trial000_55037be53d.cif,Co10Bi2,5,1,2,10,0,4138760351,10,2,12,652.244927,2.564449,0.172342,2.190359,4.692737,2.790000,55037be53d5c02021050e7459d019349dbee48b2
Co10_Bi2_m5_n1_z2_sg021_trial000_2ce39358aa.cif,Co10Bi2,5,1,2,21,0,62653112,10,2,12,922.339076,1.813486,0.121874,2.790000,9.560396,2.790000,2ce39358aaec9e8a6e72c5abe9e46bf1236ee4b3
Co10_Bi2_m5_n1_z2_sg026_trial000_5ef029c012.cif,Co10Bi2,5,1,2,26,0,3763680909,10,2,12,799.326272,2.092573,0.140630,2.665899,7.008007,2.790000,5ef029c012d754f10d16312f984e0ee58beb3547
Co10_Bi2_m5_n1_z2_sg030_trial000_0e4260ffc5.cif,Co10Bi2,5,1,2,30,0,1512012947,10,2,12,412.931239,4.050672,0.272223,2.435312,6.347897,2.790000,0e4260ffc53bed0442ea26e1768615f2c92188a3
Co10_Bi2_m5_n1_z2_sg035_trial000_b43aa37c17.cif,Co10Bi2,5,1,2,35,0,3587488410,10,2,12,233.328671,7.168639,0.481764,1.921317,4.853830,2.790000,b43aa37c1741a4e8621199051b1293da2154912c
Co10_Bi2_m5_n1_z2_sg050_trial000_de3b910872.cif,Co10Bi2,5,1,2,50,0,3257466419,10,2,12,664.401847,2.517526,0.169189,2.463009,5.020850,2.790000,de3b9108723d5b9251f598d5967d1b9148296e36
Co10_Bi2_m5_n1_z2_sg044_trial000_97cc8e08e5.cif,Co10Bi2,5,1,2,44,0,1390781444,10,2,12,338.808281,4.936860,0.331779,2.706457,6.431192,2.790000,97cc8e08e592d032ca187a57a667ab0e671daf2a
Co10_Bi2_m5_n1_z2_sg058_trial000_59397b306a.cif,Co10Bi2,5,1,2,58,0,3684636603,10,2,12,781.473090,2.140379,0.143843,2.262152,9.092978,2.790000,59397b306ad21b6876c39578195895fdbc9fd94f
Co10_Bi2_m5_n1_z2_sg047_trial000_8a7c615d41.cif,Co10Bi2,5,1,2,47,0,831590885,10,2,12,933.095159,1.792581,0.120469,2.797028,2.797028,2.790000,8a7c615d41a2e8d9e9b2306c0330521112ed824a
Co10_Bi2_m5_n1_z2_sg059_trial000_2975cddc0a.cif,Co10Bi2,5,1,2,59,0,2176342050,10,2,12,552.665583,3.026512,0.203395,2.145173,6.466114,2.790000,2975cddc0a7ee9d950e7fdb400ef13a77eefeafd
Co10_Bi2_m5_n1_z2_sg053_trial000_0aab99c8bd.cif,Co10Bi2,5,1,2,53,0,3275260316,10,2,12,431.754169,3.874077,0.260355,2.595180,6.121935,2.790000,0aab99c8bd35c914c3da669c0cc5260f35122743
Co10_Bi2_m5_n1_z2_sg071_trial000_625dd8b6f1.cif,Co10Bi2,5,1,2,71,0,3103457180,10,2,12,319.912374,5.228460,0.351376,2.790000,6.116134,2.790000,625dd8b6f1e06ddf573e5206f6ecd49ecaa4835c
Co10_Bi2_m5_n1_z2_sg077_trial000_85bb0b5fbe.cif,Co10Bi2,5,1,2,77,0,1392520769,10,2,12,636.959357,2.625990,0.176478,2.152290,10.208408,2.790000,85bb0b5fbe026033e713e8a3be0913ae4e3b8f0b
Co10_Bi2_m5_n1_z2_sg087_trial000_b7ca1079b4.cif,Co10Bi2,5,1,2,87,0,322382268,10,2,12,210.937507,7.929595,0.532904,2.457668,5.580000,2.790000,b7ca1079b454874f760d04cefb9221d17e504813
Co10_Bi2_m5_n1_z2_sg086_trial000_6aeb6320c0.cif,Co10Bi2,5,1,2,86,0,1408491389,10,2,12,566.953279,2.950241,0.198269,1.961496,18.421204,2.790000,6aeb6320c0f918c8a98a394b152abf85eee4110d
Co10_Bi2_m5_n1_z2_sg104_trial000_554b9bf695.cif,Co10Bi2,5,1,2,104,0,2422366462,10,2,12,858.322533,1.948742,0.130964,3.533343,8.679574,2.790000,554b9bf69573d1bfbe1872e27172412cd8bede73
Co10_Bi2_m5_n1_z2_sg112_trial000_dc760cc1c3.cif,Co10Bi2,5,1,2,112,0,2318770343,10,2,12,248.348136,6.735098,0.452628,2.299327,8.450020,2.790000,dc760cc1c374ee8ced9eba9fb16315ccaf60da84
Co10_Bi2_m5_n1_z2_sg113_trial000_3d84e8bdd6.cif,Co10Bi2,5,1,2,113,0,330244875,10,2,12,843.726797,1.982453,0.133230,3.078815,8.292694,2.790000,3d84e8bdd6b24710213eedb03f8d51e527d2b22c
Co10_Bi2_m5_n1_z2_sg115_trial000_13ad0ba74b.cif,Co10Bi2,5,1,2,115,0,2663083726,10,2,12,410.920924,4.070489,0.273555,2.683781,4.940867,2.790000,13ad0ba74b63dccf1f30625ecd5695bf86877d5f
Co10_Bi2_m5_n1_z2_sg126_trial000_088e971670.cif,Co10Bi2,5,1,2,126,0,2665277376,10,2,12,569.163566,2.938784,0.197499,2.790000,9.955145,2.790000,088e971670ea55973a0798b2c8106ca856523d14
Co10_Bi2_m5_n1_z2_sg114_trial000_ac8a8074d6.cif,Co10Bi2,5,1,2,114,0,3074130862,10,2,12,315.424632,5.302848,0.356375,2.501919,7.219911,2.790000,ac8a8074d67a7c2a66725dcf912f83efeb1e8113
Co10_Bi2_m5_n1_z2_sg127_trial000_73d735a044.cif,Co10Bi2,5,1,2,127,0,805964926,10,2,12,306.240863,5.461874,0.367062,1.852532,5.238410,2.790000,73d735a044f059af2fdb082403a35d10ab61d125
Co10_Bi2_m5_n1_z2_sg123_trial000_798a3eacd2.cif,Co10Bi2,5,1,2,123,0,1393036731,10,2,12,685.726108,2.439238,0.163928,2.790000,3.945656,2.790000,798a3eacd2df0bc5a6a086264ac2bbce102e279a
Co10_Bi2_m5_n1_z2_sg128_trial000_8e0a8bfae0.cif,Co10Bi2,5,1,2,128,0,3402044327,10,2,12,186.401127,8.973384,0.603051,2.357469,5.511274,2.790000,8e0a8bfae0d1da28aec46d4083bf68e7999f0e1a
Co10_Bi2_m5_n1_z2_sg137_trial000_a6d87d2fa9.cif,Co10Bi2,5,1,2,137,0,2837711106,10,2,12,174.826356,9.567487,0.642978,2.164213,5.580000,2.790000,a6d87d2fa93fcd8f9e402e2764ba42de9aed7867
Co10_Bi2_m5_n1_z2_sg134_trial000_17b864de77.cif,Co10Bi2,5,1,2,134,0,2080253652,10,2,12,188.434910,8.876534,0.596543,1.917817,6.433605,2.790000,17b864de773bc46ffd97c5180678907e0380ee97
Co10_Bi2_m5_n1_z2_sg139_trial000_374c467ff1.cif,Co10Bi2,5,1,2,139,0,308504050,10,2,12,527.455557,3.171166,0.213116,3.297584,7.662885,2.790000,374c467ff1d9230ff76bbde331f4c5457c5a6b9e
Co10_Bi2_m5_n1_z2_sg147_trial000_d79ee2bb0c.cif,Co10Bi2,5,1,2,147,0,2538003850,10,2,12,364.219232,4.592424,0.308631,2.771994,5.580000,2.790000,d79ee2bb0c73660f49a69ce09dd7631e9f9dfd43
Co10_Bi2_m5_n1_z2_sg156_trial000_8246f2852d.cif,Co10Bi2,5,1,2,156,0,496907385,10,2,12,676.931784,2.470927,0.166057,2.612121,8.234313,2.790000,8246f2852d36ea1fdc4cd98e2a48a28a7e13acea
Co10_Bi2_m5_n1_z2_sg159_trial000_f1812b315e.cif,Co10Bi2,5,1,2,159,0,2349259294,10,2,12,411.672524,4.063057,0.273055,2.062291,2.321380,2.790000,f1812b315e7e2b084c53134f2d04611bf6e4bd9b
Co10_Bi2_m5_n1_z2_sg094_trial000_35444c1f76.cif,Co10Bi2,5,1,2,94,0,3405753045,10,2,12,413.989556,4.040317,0.271527,3.319450,6.699249,2.790000,35444c1f768113c8210b093cb334387e1bdc274f
Co10_Bi2_m5_n1_z2_sg163_trial000_fbb62b9a13.cif,Co10Bi2,5,1,2,163,0,191142943,10,2,12,549.522320,3.043824,0.204558,2.943899,16.333848,2.790000,fbb62b9a13ec913072ba1b7ebf1b1b7c89ecd559
Co10_Bi2_m5_n1_z2_sg162_trial000_b5bde7374a.cif,Co10Bi2,5,1,2,162,0,667547096,10,2,12,888.822933,1.881870,0.126470,2.958733,6.249501,2.790000,b5bde7374aad2c04d041683a0df1f73afabe5d8e
Co10_Bi2_m5_n1_z2_sg165_trial000_12a4ecfd2f.cif,Co10Bi2,5,1,2,165,0,744000406,10,2,12,314.941594,5.310981,0.356922,2.763681,2.763681,2.790000,12a4ecfd2fe5e47160c781cbf6f5f7c51c1b00fd
Co10_Bi2_m5_n1_z2_sg176_trial000_fac77b2b0a.cif,Co10Bi2,5,1,2,176,0,3500494522,10,2,12,652.236995,2.564480,0.172344,2.790000,7.264602,2.790000,fac77b2b0a57e5448bbe919550ff9fc97624ffe7
Co10_Bi2_m5_n1_z2_sg183_trial000_0abc88e572.cif,Co10Bi2,5,1,2,183,0,1655430070,10,2,12,761.063143,2.197779,0.147701,1.991856,5.195320,2.790000,0abc88e572a0a4f12c5d35927445415c0ad78f31
Co10_Bi2_m5_n1_z2_sg182_trial000_72b44bbd38.cif,Co10Bi2,5,1,2,182,0,388938696,10,2,12,644.225982,2.596370,0.174488,2.890446,4.471781,2.790000,72b44bbd38353c13b7f1876d969e61f9a95a4722
Co10_Bi2_m5_n1_z2_sg188_trial000_2099a9a916.cif,Co10Bi2,5,1,2,188,0,142639132,10,2,12,503.070079,3.324883,0.223447,1.898809,4.663056,2.790000,2099a9a916a2c727d0a2c545a3f1922badb0ca8c
Co10_Bi2_m5_n1_z2_sg194_trial000_79f2382847.cif,Co10Bi2,5,1,2,194,0,3972761674,10,2,12,333.590264,5.014082,0.336969,2.790000,5.580000,2.790000,79f238284711c0d5bf3164b9120b3b6cf2a74453
Co10_Bi2_m5_n1_z2_sg193_trial000_d2ae71fbc2.cif,Co10Bi2,5,1,2,193,0,1987885567,10,2,12,512.152444,3.265920,0.219484,2.790000,5.580000,2.790000,d2ae71fbc2638bbe113e825ed88aea855d24b90b
Co10_Bi2_m5_n1_z2_sg201_trial000_2a07f45bf2.cif,Co10Bi2,5,1,2,201,0,2064420713,10,2,12,267.491941,6.253082,0.420235,2.790000,5.580000,2.790000,2a07f45bf25aa13cea07d938283d37614831e713
Co10_Bi2_m5_n1_z2_sg215_trial000_1ba2625f67.cif,Co10Bi2,5,1,2,215,0,1135213678,10,2,12,613.137614,2.728016,0.183335,2.619617,7.357269,2.790000,1ba2625f678362d40fa878e8427a2518bdfbf194
Co10_Bi2_m5_n1_z2_sg224_trial000_ceda16bd79.cif,Co10Bi2,5,1,2,224,0,734426354,10,2,12,267.491941,6.253082,0.420235,2.790000,5.580000,2.790000,ceda16bd79d95b74ed53c0842ea1d47f2b23b4e5
Co10_Bi2_m5_n1_z2_sg208_trial000_764538d3a4.cif,Co10Bi2,5,1,2,208,0,3687162973,10,2,12,267.491941,6.253082,0.420235,2.278025,5.580000,2.790000,764538d3a40c1bd16fb7ea745bc3521b192636b9
Co10_Bi2_m5_n1_z2_sg186_trial000_6fb00b449e.cif,Co10Bi2,5,1,2,186,0,9202863,10,2,12,509.872045,3.280527,0.220466,2.090201,5.140216,2.790000,6fb00b449ed3c610316c0fea276a54620d7a030b
Co15_Bi3_m5_n1_z3_sg010_trial000_ba797210e9.cif,Co15Bi3,5,1,3,10,0,2300901163,15,3,18,1223.599121,2.050486,0.137802,2.344834,6.164559,2.790000,ba797210e9695e60833ee3e8a409b8046ace1201
Co15_Bi3_m5_n1_z3_sg075_trial000_12f4b025ab.cif,Co15Bi3,5,1,3,75,0,3844357061,15,3,18,589.030548,4.259496,0.286257,2.205672,4.236228,2.790000,12f4b025ab57c24d49ca4af2a34f74e06c4d1dde
Co15_Bi3_m5_n1_z3_sg083_trial000_50a7a5e79a.cif,Co15Bi3,5,1,3,83,0,2101908364,15,3,18,1317.277248,1.904666,0.128002,2.785220,8.173243,2.790000,50a7a5e79a1b8857a3d24198080903efafbf074e
Co15_Bi3_m5_n1_z3_sg016_trial000_93c44ad190.cif,Co15Bi3,5,1,3,16,0,635171873,15,3,18,1219.549434,2.057295,0.138259,2.427697,4.320178,2.790000,93c44ad1904e66f7179023544e0b763f64aafc9e
Co15_Bi3_m5_n1_z3_sg089_trial000_1c47fbc72e.cif,Co15Bi3,5,1,3,89,0,279753423,15,3,18,1208.837123,2.075526,0.139485,1.858399,4.663998,2.790000,1c47fbc72e4e9c14b2164925eb0bfca25d9c3532
Co15_Bi3_m5_n1_z3_sg115_trial000_0f2819e8eb.cif,Co15Bi3,5,1,3,115,0,337263650,15,3,18,529.700158,4.736592,0.318320,2.067967,2.790000,2.790000,0f2819e8ebf13aca7b01a32bdad19a17b206eaa5
Co15_Bi3_m5_n1_z3_sg147_trial000_153526d36c.cif,Co15Bi3,5,1,3,147,0,1662677555,15,3,18,675.058320,3.716677,0.249777,1.935964,3.094827,2.790000,153526d36ca273db6fdaaa5bc8dc5a9355b5f46d
Co15_Bi3_m5_n1_z3_sg006_trial000_19c36f1129.cif,Co15Bi3,5,1,3,6,0,1500164135,15,3,18,1126.890707,2.226457,0.149628,2.241636,5.424207,2.790000,19c36f1129d39945160d40e92f85151a57918990
Co15_Bi3_m5_n1_z3_sg150_trial000_574f5a824f.cif,Co15Bi3,5,1,3,150,0,924008230,15,3,18,609.245588,4.118164,0.276759,2.116325,3.437148,2.790000,574f5a824f9c6d6b09cbd49f6a6e4667abef77df
Co15_Bi3_m5_n1_z3_sg153_trial000_3c987e640b.cif,Co15Bi3,5,1,3,153,0,409038872,15,3,18,436.381328,5.749498,0.386392,2.002503,3.716806,2.790000,3c987e640bf51a3624c0879da8b3fcbd6610b10d
Co15_Bi3_m5_n1_z3_sg152_trial000_5446d88165.cif,Co15Bi3,5,1,3,152,0,3754569217,15,3,18,1076.608564,2.330442,0.156616,2.226670,7.013729,2.790000,5446d881656fed3d0b0fcc331e65324fa1de00e0
Co15_Bi3_m5_n1_z3_sg156_trial000_247936c292.cif,Co15Bi3,5,1,3,156,0,4111333629,15,3,18,1086.297742,2.309655,0.155219,2.406556,5.448914,2.790000,247936c292d2d9288f7b95dbf036309dd13c6bb2
Co15_Bi3_m5_n1_z3_sg162_trial000_5ec3509fb0.cif,Co15Bi3,5,1,3,162,0,3433459685,15,3,18,795.369107,3.154477,0.211995,2.382138,5.514764,2.790000,5ec3509fb04eb39251afc6e8fdec406732c74b62
Co15_Bi3_m5_n1_z3_sg172_trial000_64849b0253.cif,Co15Bi3,5,1,3,172,0,424594831,15,3,18,1014.449769,2.473236,0.166212,2.139466,6.942981,2.790000,64849b025304e822b634c7a30b7d07b7655b3a63
Co15_Bi3_m5_n1_z3_sg177_trial000_13d8d7eb48.cif,Co15Bi3,5,1,3,177,0,1928475100,15,3,18,1181.987585,2.122673,0.142653,2.378892,4.832422,2.790000,13d8d7eb48d52c394e78fd8a54df926a691a3b43
Co15_Bi3_m5_n1_z3_sg166_trial000_0ad83f5273.cif,Co15Bi3,5,1,3,166,0,3172762860,15,3,18,521.013632,4.815562,0.323627,2.619426,5.580000,2.790000,0ad83f52736ba254b60b33dcff4388a39fe47c0a
Co15_Bi3_m5_n1_z3_sg174_trial000_e2866393b5.cif,Co15Bi3,5,1,3,174,0,3383441996,15,3,18,734.073664,3.417877,0.229697,1.859032,5.073698,2.790000,e2866393b5042ca95ff6712e99e7abd1f3538db3
Co15_Bi3_m5_n1_z3_sg183_trial000_e7fef6d1c2.cif,Co15Bi3,5,1,3,183,0,2186474273,15,3,18,463.791784,5.409698,0.363556,2.312722,5.471373,2.790000,e7fef6d1c26842d8733486753216255bbfc8edfd
Co15_Bi3_m5_n1_z3_sg180_trial000_e4313ddc58.cif,Co15Bi3,5,1,3,180,0,356468455,15,3,18,799.805493,3.136980,0.210819,3.175943,6.696018,2.790000,e4313ddc587fdd0a68e1c0bdfc21ea7a8d7d3108
Co15_Bi3_m5_n1_z3_sg195_trial000_d48177a688.cif,Co15Bi3,5,1,3,195,0,58859227,15,3,18,1055.516800,2.377009,0.159746,2.115328,7.199573,2.790000,d48177a688f0fc7a821608f28ee5b89541405b42
Co15_Bi3_m5_n1_z3_sg221_trial000_3b249fd0b4.cif,Co15Bi3,5,1,3,221,0,4061090860,15,3,18,311.283276,8.060097,0.541674,2.002222,4.792222,2.790000,3b249fd0b418793812ee33aa24d91307b4a7296c
Co20_Bi4_m5_n1_z4_sg003_trial000_2b73c1b02b.cif,Co20Bi4,5,1,4,3,0,3980972681,20,4,24,1577.842069,2.120173,0.142485,2.091939,2.725553,2.790000,2b73c1b02b7556add81e9f800be3eec05b56433b
Co20_Bi4_m5_n1_z4_sg008_trial000_c53c70102d.cif,Co20Bi4,5,1,4,8,0,3604371265,20,4,24,1778.739161,1.880713,0.126392,2.346653,4.316980,2.790000,c53c70102dbda5884c8e315e5243c14f75d41738
Co20_Bi4_m5_n1_z4_sg015_trial000_08ec4d9b90.cif,Co20Bi4,5,1,4,15,0,2023213815,20,4,24,913.758463,3.661031,0.246038,2.615505,5.236721,2.790000,08ec4d9b906886e1c2c00de1ebd3565e48a0c9cb
Co20_Bi4_m5_n1_z4_sg016_trial000_e7344906d0.cif,Co20Bi4,5,1,4,16,0,2384730773,20,4,24,1167.409366,2.865574,0.192579,2.154269,3.971751,2.790000,e7344906d093c6a6c5ad3c9007e7510d26ed3e2f
Co20_Bi4_m5_n1_z4_sg022_trial000_010d20d763.cif,Co20Bi4,5,1,4,22,0,2591210462,20,4,24,1503.548751,2.224935,0.149526,2.878546,6.988374,2.790000,010d20d7633f584bbe3fb17edf8961d2c1d97e31
Co20_Bi4_m5_n1_z4_sg024_trial000_7a4f9ccbe2.cif,Co20Bi4,5,1,4,24,0,4285210368,20,4,24,1114.779885,3.000860,0.201671,2.334025,5.512232,2.790000,7a4f9ccbe2fd0420ff7c333c2115c35a71a03caf
Co20_Bi4_m5_n1_z4_sg010_trial000_a6de754e77.cif,Co20Bi4,5,1,4,10,0,3585272,20,4,24,1445.988739,2.313502,0.155478,2.317562,2.532094,2.790000,a6de754e77b01ff4bd5314fc5f549f5c2e94a575
Co20_Bi4_m5_n1_z4_sg030_trial000_0f9540a910.cif,Co20Bi4,5,1,4,30,0,3411898661,20,4,24,1519.622396,2.201401,0.147944,2.283254,6.245898,2.790000,0f9540a9105ee50e1f9145a30cd1333d47e2429f
Co20_Bi4_m5_n1_z4_sg032_trial000_9145b1d4d2.cif,Co20Bi4,5,1,4,32,0,3092568076,20,4,24,1022.349934,3.272165,0.219904,2.101057,3.016362,2.790000,9145b1d4d20e8e02965dce479f27ba8d348f2902
Co20_Bi4_m5_n1_z4_sg037_trial000_46a2b5b48e.cif,Co20Bi4,5,1,4,37,0,3794951672,20,4,24,1534.801466,2.179629,0.146481,2.545784,7.341151,2.790000,46a2b5b48e64fd5978b6f19a53d2aa213942ca06
Co20_Bi4_m5_n1_z4_sg036_trial000_a2594f51d3.cif,Co20Bi4,5,1,4,36,0,2739875768,20,4,24,987.508609,3.387614,0.227663,2.216261,5.500796,2.790000,a2594f51d306fdb0c09ce6fea52d813169cef4fb
Co20_Bi4_m5_n1_z4_sg028_trial000_a82224fb6d.cif,Co20Bi4,5,1,4,28,0,4274096936,20,4,24,1129.509755,2.961726,0.199041,1.912181,3.241572,2.790000,a82224fb6d1a850f63d85547fe739267d1c86bd5
Co20_Bi4_m5_n1_z4_sg048_trial000_87a7389f8d.cif,Co20Bi4,5,1,4,48,0,3080832577,20,4,24,1141.641205,2.930253,0.196926,2.128010,4.685956,2.790000,87a7389f8d15e46011dd72f5ed0fb41b1c23004c
Co20_Bi4_m5_n1_z4_sg052_trial000_5e33ce27b3.cif,Co20Bi4,5,1,4,52,0,725935112,20,4,24,1737.840458,1.924974,0.129367,1.973597,5.642594,2.790000,5e33ce27b3357a4a79b6b72d5be6d3794468c7af
Co20_Bi4_m5_n1_z4_sg056_trial000_0bb72e19ae.cif,Co20Bi4,5,1,4,56,0,4169176320,20,4,24,1180.602925,2.833550,0.190427,2.243793,7.013741,2.790000,0bb72e19ae0d8a5b1c70b9f8bd5514e3b1ffe743
Co20_Bi4_m5_n1_z4_sg057_trial000_bdf2f42afe.cif,Co20Bi4,5,1,4,57,0,4072502942,20,4,24,1200.899694,2.785660,0.187209,2.437749,5.325677,2.790000,bdf2f42afe031f85251c0f91d20e719d5b0c0ff9
Co20_Bi4_m5_n1_z4_sg058_trial000_b6da6b0b21.cif,Co20Bi4,5,1,4,58,0,3496402795,20,4,24,940.574842,3.556653,0.239023,1.859653,5.580000,2.790000,b6da6b0b21c520fad679b8e957946917c98b5f8c
Co20_Bi4_m5_n1_z4_sg062_trial000_4f41a961a0.cif,Co20Bi4,5,1,4,62,0,420985866,20,4,24,1329.338787,2.516513,0.169121,2.593807,4.900496,2.790000,4f41a961a00a213ed08d148ef49ccad4c2772f17
Co20_Bi4_m5_n1_z4_sg063_trial000_afeb7baf8a.cif,Co20Bi4,5,1,4,63,0,1559327991,20,4,24,1507.738405,2.218752,0.149110,2.862946,7.059721,2.790000,afeb7baf8a4335c1601100ac49aa4e7af952ed35
Co20_Bi4_m5_n1_z4_sg047_trial000_b350c52b98.cif,Co20Bi4,5,1,4,47,0,132112527,20,4,24,1676.354483,1.995579,0.134112,2.151775,3.649532,2.790000,b350c52b98dec651e04824cb0f3b3fdcf0a35439
Co20_Bi4_m5_n1_z4_sg064_trial000_2ab39ae023.cif,Co20Bi4,5,1,4,64,0,1929598266,20,4,24,1207.244905,2.771018,0.186225,2.664174,7.442075,2.790000,2ab39ae023c4676ef7f3dccc314de7793d65f5ad
